20200218163604.592,10.0.1.194,8003,10.0.1.192,58252,4,0.0-0.1,2764932,221194560
20200218163604.593,10.0.1.194,8003,10.0.1.192,58256,6,0.0-0.1,545828,43666240
20200218163604.593,10.0.1.194,8003,10.0.1.192,58270,7,0.0-0.1,411608,32928640
20200218163604.593,10.0.1.194,8003,10.0.1.192,58260,17,0.0-0.1,1718016,137441280
20200218163604.613,10.0.1.194,8003,10.0.1.192,58254,5,0.0-0.1,0,0
20200218163604.613,10.0.1.194,8003,10.0.1.192,58258,8,0.0-0.1,8948,715840
20200218163604.613,10.0.1.194,8003,10.0.1.192,58262,10,0.0-0.1,62636,5010880
20200218163604.613,10.0.1.194,8003,10.0.1.192,58266,14,0.0-0.1,71584,5726720
20200218163604.613,10.0.1.194,8003,10.0.1.192,58264,12,0.0-0.1,8948,715840
20200218163604.633,10.0.1.194,8003,10.0.1.192,58268,16,0.0-0.1,140888,11271040
20200218163604.633,10.0.1.194,0,10.0.1.192,0,-1,0.0-0.1,5733388,458671040
20200218163604.694,10.0.1.194,8003,10.0.1.192,58270,7,0.1-0.2,3444980,275598400
20200218163604.694,10.0.1.194,8003,10.0.1.192,58260,17,0.1-0.2,1610640,128851200
20200218163604.714,10.0.1.194,8003,10.0.1.192,58252,4,0.1-0.2,17896,1431680
20200218163604.714,10.0.1.194,8003,10.0.1.192,58254,5,0.1-0.2,8948,715840
20200218163604.714,10.0.1.194,8003,10.0.1.192,58258,8,0.1-0.2,0,0
20200218163604.714,10.0.1.194,8003,10.0.1.192,58256,6,0.1-0.2,2049092,163927360
20200218163604.714,10.0.1.194,8003,10.0.1.192,58262,10,0.1-0.2,0,0
20200218163604.714,10.0.1.194,8003,10.0.1.192,58266,14,0.1-0.2,0,0
20200218163604.714,10.0.1.194,8003,10.0.1.192,58264,12,0.1-0.2,26844,2147520
20200218163604.734,10.0.1.194,8003,10.0.1.192,58268,16,0.1-0.2,0,0
20200218163604.734,10.0.1.194,0,10.0.1.192,0,-1,0.1-0.2,7158400,572672000
20200218163604.795,10.0.1.194,8003,10.0.1.192,58252,4,0.2-0.3,107376,8590080
20200218163604.795,10.0.1.194,8003,10.0.1.192,58262,10,0.2-0.3,232648,18611840
20200218163604.795,10.0.1.194,8003,10.0.1.192,58260,17,0.2-0.3,3471824,277745920
20200218163604.795,10.0.1.194,8003,10.0.1.192,58268,16,0.2-0.3,0,0
20200218163604.815,10.0.1.194,8003,10.0.1.192,58270,7,0.2-0.3,0,0
20200218163604.835,10.0.1.194,8003,10.0.1.192,58254,5,0.2-0.3,3015476,241238080
20200218163604.835,10.0.1.194,8003,10.0.1.192,58258,8,0.2-0.3,0,0
20200218163604.835,10.0.1.194,8003,10.0.1.192,58256,6,0.2-0.3,268440,21475200
20200218163604.835,10.0.1.194,8003,10.0.1.192,58266,14,0.2-0.3,0,0
20200218163604.835,10.0.1.194,8003,10.0.1.192,58264,12,0.2-0.3,116324,9305920
20200218163604.835,10.0.1.194,0,10.0.1.192,0,-1,0.2-0.3,7212088,576967040
20200218163604.896,10.0.1.194,8003,10.0.1.192,58264,12,0.3-0.4,0,0
20200218163604.916,10.0.1.194,8003,10.0.1.192,58256,6,0.3-0.4,35792,2863359
20200218163604.916,10.0.1.194,8003,10.0.1.192,58268,16,0.3-0.4,0,0
20200218163604.936,10.0.1.194,8003,10.0.1.192,58252,4,0.3-0.4,4133976,330718079
20200218163604.936,10.0.1.194,8003,10.0.1.192,58254,5,0.3-0.4,0,0
20200218163604.936,10.0.1.194,8003,10.0.1.192,58270,7,0.3-0.4,1163240,93059199
20200218163604.936,10.0.1.194,8003,10.0.1.192,58260,17,0.3-0.4,205804,16464319
20200218163604.957,10.0.1.194,8003,10.0.1.192,58258,8,0.3-0.4,0,0
20200218163604.957,10.0.1.194,8003,10.0.1.192,58262,10,0.3-0.4,805320,64425599
20200218163604.957,10.0.1.194,8003,10.0.1.192,58266,14,0.3-0.4,0,0
20200218163604.957,10.0.1.194,0,10.0.1.192,0,-1,0.3-0.4,6344132,507530559
20200218163604.997,10.0.1.194,8003,10.0.1.192,58252,4,0.4-0.5,8948,715840
20200218163604.997,10.0.1.194,8003,10.0.1.192,58254,5,0.4-0.5,0,0
20200218163604.997,10.0.1.194,8003,10.0.1.192,58258,8,0.4-0.5,0,0
20200218163604.997,10.0.1.194,8003,10.0.1.192,58256,6,0.4-0.5,116324,9305920
20200218163604.997,10.0.1.194,8003,10.0.1.192,58262,10,0.4-0.5,0,0
20200218163604.997,10.0.1.194,8003,10.0.1.192,58266,14,0.4-0.5,0,0
20200218163605.017,10.0.1.194,8003,10.0.1.192,58260,17,0.4-0.5,26844,2147520
20200218163605.017,10.0.1.194,8003,10.0.1.192,58264,12,0.4-0.5,751632,60130560
20200218163605.038,10.0.1.194,8003,10.0.1.192,58270,7,0.4-0.5,0,0
20200218163605.038,10.0.1.194,8003,10.0.1.192,58268,16,0.4-0.5,0,0
20200218163605.038,10.0.1.194,0,10.0.1.192,0,-1,0.4-0.5,903748,72299840
20200218163605.098,10.0.1.194,8003,10.0.1.192,58262,10,0.5-0.6,26844,2147520
20200218163605.098,10.0.1.194,8003,10.0.1.192,58270,7,0.5-0.6,26844,2147520
20200218163605.118,10.0.1.194,8003,10.0.1.192,58252,4,0.5-0.6,0,0
20200218163605.118,10.0.1.194,8003,10.0.1.192,58254,5,0.5-0.6,0,0
20200218163605.118,10.0.1.194,8003,10.0.1.192,58258,8,0.5-0.6,0,0
20200218163605.118,10.0.1.194,8003,10.0.1.192,58256,6,0.5-0.6,0,0
