20200218163937.690,10.0.1.194,8002,10.0.1.199,59494,4,0.0-0.1,5028776,402302080
20200218163937.710,10.0.1.194,8002,10.0.1.199,59496,5,0.0-0.1,53688,4295040
20200218163937.710,10.0.1.194,8002,10.0.1.199,59498,6,0.0-0.1,53688,4295040
20200218163937.710,10.0.1.194,8002,10.0.1.199,59500,7,0.0-0.1,53688,4295040
20200218163937.730,10.0.1.194,8002,10.0.1.199,59502,8,0.0-0.1,17896,1431680
20200218163937.731,10.0.1.194,8002,10.0.1.199,59504,9,0.0-0.1,44740,3579200
20200218163937.731,10.0.1.194,8002,10.0.1.199,59508,12,0.0-0.1,125272,10021760
20200218163937.731,10.0.1.194,8002,10.0.1.199,59506,11,0.0-0.1,8948,715840
20200218163937.731,10.0.1.194,8002,10.0.1.199,59510,15,0.0-0.1,17896,1431680
20200218163937.731,10.0.1.194,8002,10.0.1.199,59512,17,0.0-0.1,125272,10021760
20200218163937.731,10.0.1.194,0,10.0.1.199,0,-1,0.0-0.1,5529864,442389120
20200218163937.791,10.0.1.194,8002,10.0.1.199,59494,4,0.1-0.2,6209912,496792960
20200218163937.791,10.0.1.194,8002,10.0.1.199,59498,6,0.1-0.2,17896,1431680
20200218163937.791,10.0.1.194,8002,10.0.1.199,59500,7,0.1-0.2,44740,3579200
20200218163937.791,10.0.1.194,8002,10.0.1.199,59512,17,0.1-0.2,0,0
20200218163937.811,10.0.1.194,8002,10.0.1.199,59496,5,0.1-0.2,8948,715840
20200218163937.812,10.0.1.194,8002,10.0.1.199,59502,8,0.1-0.2,17896,1431680
20200218163937.812,10.0.1.194,8002,10.0.1.199,59510,15,0.1-0.2,17896,1431680
20200218163937.832,10.0.1.194,8002,10.0.1.199,59504,9,0.1-0.2,0,0
20200218163937.832,10.0.1.194,8002,10.0.1.199,59508,12,0.1-0.2,11836,946880
20200218163937.832,10.0.1.194,8002,10.0.1.199,59506,11,0.1-0.2,0,0
20200218163937.832,10.0.1.194,0,10.0.1.199,0,-1,0.1-0.2,6329124,506329920
20200218163937.892,10.0.1.194,8002,10.0.1.199,59494,4,0.2-0.3,3409188,272735040
20200218163937.892,10.0.1.194,8002,10.0.1.199,59502,8,0.2-0.3,510036,40802880
20200218163937.892,10.0.1.194,8002,10.0.1.199,59504,9,0.2-0.3,0,0
20200218163937.893,10.0.1.194,8002,10.0.1.199,59508,12,0.2-0.3,802432,64194560
20200218163937.893,10.0.1.194,8002,10.0.1.199,59506,11,0.2-0.3,0,0
20200218163937.913,10.0.1.194,8002,10.0.1.199,59496,5,0.2-0.3,44740,3579200
20200218163937.913,10.0.1.194,8002,10.0.1.199,59510,15,0.2-0.3,688996,55119680
20200218163937.933,10.0.1.194,8002,10.0.1.199,59498,6,0.2-0.3,187908,15032640
20200218163937.933,10.0.1.194,8002,10.0.1.199,59500,7,0.2-0.3,223700,17896000
20200218163937.953,10.0.1.194,8002,10.0.1.199,59512,17,0.2-0.3,536880,42950400
20200218163937.953,10.0.1.194,0,10.0.1.199,0,-1,0.2-0.3,6403880,512310400
20200218163937.994,10.0.1.194,8002,10.0.1.199,59494,4,0.3-0.4,5395644,431651519
