20200218163938913 228452800
20200218163938974 8590080
20200218163939075 180391679
20200218163939176 2147520
20200218163939277 73015680
20200218163939378 172517440
20200218163939459 182771840
20200218163939580 98070079
20200218163939681 65141440
20200218163939782 337876480
20200218163939883 140052799
20200218163939984 66824960
20200218163940086 22191039
20200218163940187 104512640
20200218163940268 310674559
20200218163940389 397291199
20200218163940470 21475200
20200218163940591 44382079
20200218163940672 16464320
20200218163940773 59414719
20200218163940874 153189759
20200218163940975 9305919
20200218163941076 19327680
20200218163941177 103796799
20200218163941278 388701119
20200218163941379 137189439
20200218163941480 394679679
20200218163941582 373668480
20200218163941683 284188479
20200218163941784 247680639
20200218163941885 307811199
20200218163941986 100217599
20200218163942067 254123200
20200218163942188 193276799
20200218163942289 151758079
20200218163942390 46529599
20200218163942471 125987839
20200218163942593 299221120
20200218163942674 90911679
20200218163942755 152473919
20200218163942876 224773760
20200218163942977 201866879
20200218163943078 21475200
20200218163943179 60130559
20200218163943280 171085760
20200218163943381 22906880
20200218163943483 22191039
20200218163943564 47245440
20200218163943685 58698879
20200218163943786 146747200
20200218163943887 115250240
20200218163943968 76594879
20200218163944090 403733760
20200218163944191 42234559
20200218163944272 13600960
20200218163944373 37939520
20200218163944494 232647999
20200218163944575 158916480
20200218163944676 145063679
20200218163944777 388237120
20200218163944878 103796800
20200218163944979 196140159
20200218163945080 89480000
20200218163945181 70868159
20200218163945282 47245440
20200218163945384 53688000
20200218163945485 219762879
20200218163945586 18611840
20200218163945687 8590079
20200218163945768 0
20200218163945889 62993920
20200218163945991 247680639
20200218163946072 32212800
20200218163946173 7874239
20200218163946274 60846400
20200218163946375 120261120
20200218163946477 320696319
20200218163946578 149610560
20200218163946679 151042239
20200218163946781 70152320
20200218163946882 67288960
20200218163946983 60130560
20200218163947084 61562239
20200218163947165 73015680
20200218163947266 69436480
20200218163947388 160348160
20200218163947489 80889920
20200218163947570 45813759
20200218163947691 2863360
20200218163947792 171085760
20200218163947873 30781120
20200218163947974 2863360
20200218163948076 219047039
20200218163948177 71584000
20200218163948278 186834240
20200218163948379 30065280
20200218163948480 17180160
20200218163948581 19327679
20200218163948682 27201920
20200218163948783 71584000
20200218163948884 229068800
20200218163948985 253407360
20200218163949066 36507839
20200218163949187 66573120
20200218163949289 100217600
20200218163949390 42950400
20200218163949491 15748480
20200218163949592 108091839
20200218163949673 245533120
20200218163949774 155337280
20200218163949875 95922560
20200218163949976 105944320
20200218163950078 118829439
20200218163950179 191129280
20200218163950280 2147520
20200218163950381 20759360
20200218163950482 88764160
20200218163950563 204730239
20200218163950684 329286400
20200218163950786 47961280
20200218163950887 24338560
20200218163950988 18611840
20200218163951069 117397759
20200218163951190 1431680
20200218163951291 62993920
20200218163951392 19327680
20200218163951493 15032640
20200218163951574 25054399
20200218163951675 157484800
20200218163951776 140304640
20200218163951877 122408640
20200218163951979 29349440
20200218163952080 158916479
20200218163952181 142452160
20200218163952282 181823360
20200218163952383 330002240
20200218163952484 140304640
20200218163952586 50108799
20200218163952687 132430400
20200218163952788 144599680
20200218163952889 409460480
20200218163952970 123124480
20200218163953091 56551359
20200218163953193 17896000
20200218163953273 93775040
20200218163953375 10737600
20200218163953476 37939520
20200218163953577 20759359
20200218163953678 51540480
20200218163953779 5726720
20200218163953880 0
20200218163953981 40802880
20200218163954062 15748479
20200218163954184 20759360
20200218163954285 28633600
20200218163954386 30065280
20200218163954487 25770240
20200218163954588 30065279
20200218163954669 45097920
20200218163954790 33644480
20200218163954871 10737599
20200218163954972 2147520
20200218163955074 0
20200218163955175 387985280
20200218163955276 468159359
20200218163955377 292778559
20200218163955478 60846400
20200218163955579 172517439
20200218163955680 236227200
20200218163955782 401586239
20200218163955883 493929599
20200218163955984 244101440
20200218163956065 143883839
20200218163956186 307095360
20200218163956267 146031359
20200218163956389 94490879
20200218163956490 73731520
20200218163956571 147463039
20200218163956672 424493120
20200218163956773 207593599
20200218163956874 225489599
20200218163956975 371520960
20200218163957077 193276799
20200218163957178 24338560
20200218163957279 114534399
20200218163957380 441673279
20200218163957461 153905600
20200218163957582 62993919
20200218163957683 198287680
20200218163957785 399438719
20200218163957886 99501759
20200218163957987 75879040
20200218163958088 165359039
20200218163958189 44382080
20200218163958290 40087039
20200218163958371 229068799
20200218163958473 36507840
