20200218181057085 620222400
20200218181057186 173695200
20200218181057287 223557599
20200218181057388 179104800
20200218181057489 220852800
20200218181057590 221676000
20200218181057691 203448000
20200218181057792 216148799
20200218181057893 183808800
20200218181057994 227556000
20200218181058075 195098399
20200218181058176 185102400
20200218181058277 254956799
20200218181058378 157584000
20200218181058479 214149599
20200218181058580 182044799
20200218181058681 190512000
20200218181058782 258955199
20200218181058883 212032800
20200218181058984 154173599
20200218181059085 186748799
20200218181059186 198861599
20200218181059287 175224000
20200218181059388 173577599
20200218181059489 185807999
20200218181059590 172871999
20200218181059691 176399999
20200218181059792 180280800
20200218181059893 189688799
20200218181059994 217559999
20200218181100095 194627999
20200218181100176 199331999
20200218181100277 156760800
20200218181100378 212738399
20200218181100479 198626399
20200218181100580 203095199
20200218181100681 203095199
20200218181100782 204153600
20200218181100883 207093599
20200218181100984 200390399
20200218181101085 197450400
20200218181101186 174400799
20200218181101287 194040000
20200218181101388 160171199
20200218181101489 171108000
20200218181101590 230143200
20200218181101691 178281599
20200218181101792 192981600
20200218181101893 157113599
20200218181101994 186396000
20200218181102095 185572800
20200218181102176 202859999
20200218181102277 203212800
20200218181102378 163463999
20200218181102479 240844800
20200218181102580 198626400
20200218181102681 200037599
20200218181102782 170755200
20200218181102883 198155999
20200218181102984 171343200
20200218181103085 167227200
20200218181103186 182397599
20200218181103287 180633600
20200218181103388 178869599
20200218181103489 178516800
20200218181103591 217677600
20200218181103692 159818399
20200218181103793 227908800
20200218181103894 203683199
20200218181103995 162170400
20200218181104076 184396800
20200218181104177 190747199
20200218181104278 235788000
20200218181104379 169696799
20200218181104480 163464000
20200218181104581 176635200
20200218181104682 204506399
20200218181104783 199449600
20200218181104884 181221599
20200218181104985 200978400
20200218181105086 175106400
20200218181105187 233788800
20200218181105348 222969599
20200218181105389 235200
20200218181105510 0
20200218181105631 0
20200218181105732 0
20200218181105793 0
20200218181105914 0
20200218181106035 0
20200218181106136 0
20200218181106197 0
20200218181106298 470399
20200218181106379 104899200
20200218181106480 203212800
20200218181106582 226497600
20200218181106683 196509600
20200218181106784 209915999
20200218181106885 177693600
20200218181106986 214737600
20200218181107087 192864000
20200218181107188 196627200
20200218181107289 169579199
20200218181107390 153115200
20200218181107491 172284000
20200218181107592 197450400
20200218181107692 163111200
20200218181107793 180045599
20200218181107894 197920800
20200218181107975 193687200
20200218181108076 176752800
20200218181108177 184632000
20200218181108278 194745599
20200218181108379 173342400
20200218181108480 172048800
20200218181108581 182162400
20200218181108682 154526400
20200218181108783 167579999
20200218181108884 179340000
20200218181108985 205094400
20200218181109086 184632000
20200218181109188 190747200
20200218181109289 205564799
20200218181109390 153820800
20200218181109491 217089600
20200218181109592 255897600
20200218181109693 182750400
20200218181109794 147352799
20200218181109895 183456000
20200218181109976 218500800
20200218181110077 180751200
20200218181110178 172989600
20200218181110279 209798399
20200218181110380 197215200
20200218181110481 178046400
20200218181110582 183338400
20200218181110683 173577600
20200218181110784 184631999
20200218181110886 174753600
20200218181110986 176282400
20200218181111087 170167200
20200218181111188 174988800
20200218181111289 173459999
20200218181111391 204388800
20200218181111491 187572000
20200218181111592 167580000
20200218181111693 197097600
20200218181111794 155937599
20200218181111895 162405600
20200218181112105 168520800
20200218181112105 163699200
20200218181112186 192746400
20200218181112287 203095199
20200218181112387 156055200
20200218181112488 183926400
20200218181112589 201448800
20200218181112691 161229600
20200218181112792 176987999
20200218181112893 171813600
20200218181112994 168285600
20200218181113094 184161599
20200218181113195 188160000
20200218181113276 193451999
20200218181113377 154173600
20200218181113478 199919999
20200218181113579 181456799
20200218181113680 200743200
20200218181113781 173812799
20200218181113882 182750400
20200218181113983 179104799
20200218181114083 155702399
20200218181114184 171225600
20200218181114285 176517599
20200218181114386 216501600
20200218181114487 246607199
20200218181114588 166756799
20200218181114689 169108800
20200218181114790 186278399
20200218181114891 177811200
20200218181114992 150057599
20200218181115093 185337599
20200218181115194 157348800
20200218181115295 206270399
20200218181115376 195333600
20200218181115477 178516799
20200218181115578 220499999
20200218181115678 209328000
20200218181115779 201095999
20200218181115880 229790400
20200218181115981 181927199
20200218181116082 195921599
20200218181116183 187807200
20200218181116284 214267199
20200218181116386 171931200
20200218181116487 169931999
20200218181116588 213326399
20200218181116690 234259200
20200218181116791 181927199
20200218181116892 200743200
20200218181117008 241432799
20200218181117089 224851199
20200218181117190 173695200
20200218181117291 181809599
20200218181117392 179104800
20200218181117493 178869599
20200218181117594 181339199
20200218181117695 141120000
20200218181117776 178516799
20200218181117877 182044800
20200218181117978 211091999
20200218181118079 268245599
20200218181118180 172754400
20200218181118281 177105599
20200218181118382 164287200
20200218181118483 206975999
20200218181118584 148293599
20200218181118685 164052000
20200218181118786 162052799
20200218181118887 190629600
20200218181118989 188630399
20200218181119090 163346399
20200218181119191 177340800
20200218181119291 169696799
20200218181119392 163111200
20200218181119493 177928799
20200218181119594 184984799
20200218181119675 255074400
20200218181119776 158642399
20200218181119877 142766400
20200218181119978 178869599
20200218181120079 194275199
20200218181120180 197920800
20200218181120281 212738399
20200218181120382 182868000
20200218181120483 166874399
20200218181120584 198391199
20200218181120685 181692000
20200218181120786 249076799
20200218181120887 155820000
20200218181120988 161935199
20200218181121089 181103999
20200218181121190 196156800
20200218181121291 149587199
20200218181121392 219088800
20200218181121493 203800799
20200218181121594 157113599
20200218181121695 190864800
20200218181121796 184514399
20200218181121877 147000000
20200218181122253 201566399
20200218181122253 174988799
20200218181122253 171225600
20200218181122294 180515999
20200218181122394 169696800
20200218181122475 198273599
20200218181122577 206387999
20200218181122678 185337600
20200218181122779 178751999
20200218181122881 177811200
20200218181122982 212032799
20200218181123083 160523999
20200218181123183 204741600
20200218181123284 196744799
20200218181123386 181809600
20200218181123486 173930399
20200218181123587 185807999
20200218181123688 217677600
20200218181123789 200743199
20200218181123890 202272000
20200218181123992 185219999
20200218181124093 230378399
20200218181124194 181221600
20200218181124295 193216799
20200218181124376 202977600
20200218181124477 170990399
20200218181124578 194745599
20200218181124679 218030400
20200218181124780 171813599
20200218181124881 200508000
20200218181124983 227673599
20200218181125084 236728799
20200218181125185 214855200
20200218181125286 190159199
20200218181125387 184749600
20200218181125488 218500799
20200218181125590 206975999
20200218181125691 167815200
20200218181125792 191452799
20200218181125893 168050400
20200218181125994 162640799
20200218181126095 179339999
20200218181126196 204506400
20200218181126276 197685599
20200218181126377 186160800
20200218181126478 203447999
20200218181126579 183573599
20200218181126680 181574400
20200218181126781 189100799
20200218181126882 220617600
20200218181127183 217207199
20200218181127244 182553044
