20200218165826802 1007186880
20200218165826943 362215040
20200218165827044 37223680
20200218165827145 154621439
20200218165827266 98785920
20200218165827347 73015680
20200218165827448 42234560
20200218165827549 148894719
20200218165827649 32928640
20200218165827750 2863360
20200218165827851 21475199
20200218165827952 715840
20200218165828053 1431679
20200218165828154 0
20200218165828255 715839
20200218165828356 4295039
20200218165828457 1431680
20200218165828557 2147519
20200218165828658 1431680
20200218165828759 1431679
20200218165828860 0
20200218165828961 1431679
20200218165829062 0
20200218165829142 0
20200218165829243 0
20200218165829344 0
20200218165829445 0
20200218165829566 0
20200218165829646 0
20200218165829747 0
20200218165829848 0
20200218165829949 0
20200218165830050 0
20200218165830151 0
20200218165830252 0
20200218165830352 0
20200218165830453 0
20200218165830554 1431680
20200218165830655 715839
20200218165830756 22191039
20200218165830857 715840
20200218165830957 715839
20200218165831038 0
20200218165831159 715839
20200218165831260 0
20200218165831361 715840
20200218165831462 0
20200218165831542 0
20200218165831663 0
20200218165831764 0
20200218165831845 0
20200218165831966 0
20200218165832047 0
20200218165832148 0
20200218165832249 0
20200218165832350 0
20200218165832450 0
20200218165832551 0
20200218165832652 0
20200218165832753 0
20200218165832854 0
20200218165832955 0
20200218165833056 0
20200218165833157 0
20200218165833257 0
20200218165833358 0
20200218165833459 0
20200218165833560 0
20200218165833661 0
20200218165833762 0
20200218165833843 0
20200218165833964 0
20200218165834045 0
20200218165834166 0
20200218165834247 0
20200218165834347 1431680
20200218165834448 0
20200218165834549 0
20200218165834650 0
20200218165834751 0
20200218165834852 0
20200218165834952 0
20200218165835053 4295039
20200218165835154 0
20200218165835255 0
20200218165835356 715840
20200218165835457 0
20200218165835557 0
20200218165835658 715840
20200218165835759 0
20200218165835860 0
20200218165835941 0
20200218165836042 0
20200218165836163 0
20200218165836243 0
20200218165836344 0
20200218165836445 0
20200218165836546 0
20200218165836647 0
20200218165836748 0
20200218165836869 715840
20200218165836949 0
20200218165837050 0
20200218165837151 0
20200218165837252 0
20200218165837353 0
20200218165837454 0
20200218165837555 1431679
20200218165837656 0
20200218165837756 0
20200218165837857 0
20200218165837958 0
20200218165838059 0
20200218165838160 0
20200218165838261 0
20200218165838362 0
20200218165838463 0
20200218165838564 0
20200218165838664 0
20200218165838745 0
20200218165838846 0
20200218165838967 0
20200218165839048 0
20200218165839149 0
20200218165839250 0
20200218165839351 0
20200218165839452 0
20200218165839553 0
20200218165839654 0
20200218165839755 0
20200218165839857 0
20200218165839938 0
20200218165840059 0
20200218165840161 0
20200218165840242 0
20200218165840343 0
20200218165840464 0
20200218165840545 0
20200218165840666 2147520
20200218165840747 0
20200218165840848 1431680
20200218165840948 0
20200218165841049 0
20200218165841150 0
20200218165841251 0
20200218165841352 0
20200218165841453 0
20200218165841534 715839
20200218165841655 0
20200218165841756 1431680
20200218165841857 1431680
20200218165841958 1431680
20200218165842059 0
20200218165842160 715840
20200218165842240 0
20200218165842361 0
20200218165842442 715840
20200218165842563 0
20200218165842664 1431680
20200218165842765 0
20200218165842845 2147519
20200218165842966 0
20200218165843067 2147519
20200218165843148 0
20200218165843249 0
20200218165843350 0
20200218165843451 0
20200218165843551 0
20200218165843652 0
20200218165843753 0
20200218165843854 0
20200218165843955 0
20200218165844056 0
20200218165844157 0
20200218165844258 0
20200218165844359 715839
20200218165844459 0
20200218165844561 0
20200218165844661 0
20200218165844762 0
20200218165844843 0
20200218165844944 0
20200218165845065 0
20200218165845146 0
20200218165845247 0
20200218165845347 0
20200218165845448 0
20200218165845549 0
20200218165845650 0
20200218165845751 0
20200218165845852 0
20200218165845953 0
20200218165846053 0
20200218165846154 0
20200218165846255 0
20200218165846336 0
20200218165846457 0
20200218165846558 0
20200218165846659 0
20200218165846760 0
20200218165846840 0
20200218165846961 0
20200218165847062 0
20200218165847163 0
20200218165847244 0
20200218165847365 0
20200218165847446 715840
20200218165847567 0
20200218165847647 715840
20200218165847748 0
20200218165847849 0
20200218165847950 0
20200218165848051 0
20200218165848152 0
20200218165848253 2863359
20200218165848353 0
20200218165848454 715840
20200218165848555 0
20200218165848656 0
20200218165848757 0
20200218165848858 0
20200218165848959 0
20200218165849059 0
20200218165849160 0
20200218165849261 0
20200218165849362 0
20200218165849443 0
20200218165849564 0
20200218165849665 1431680
20200218165849765 0
20200218165849846 0
20200218165849947 715840
20200218165850048 0
20200218165850149 0
20200218165850250 0
20200218165850351 0
20200218165850451 0
20200218165850552 715839
20200218165850653 0
20200218165850754 0
20200218165850855 0
20200218165850956 0
20200218165851057 0
20200218165851157 0
20200218165851258 0
20200218165851359 0
20200218165851440 0
20200218165851561 0
20200218165851662 0
20200218165851763 0
20200218165851864 0
20200218165851965 0
20200218165852066 0
20200218165852146 0
20200218165852247 0
20200218165852348 0
20200218165852449 0
20200218165852550 0
20200218165852651 0
20200218165852751 0
20200218165852852 0
20200218165852953 0
20200218165853034 0
20200218165853155 0
20200218165853256 0
20200218165853357 0
20200218165853437 0
20200218165853558 0
20200218165853659 0
20200218165853760 0
20200218165853841 0
20200218165853962 0
20200218165854063 0
20200218165854164 0
20200218165854244 0
20200218165854345 0
20200218165854466 0
20200218165854547 0
20200218165854648 0
20200218165854749 0
20200218165854849 0
20200218165854950 0
20200218165855051 0
20200218165855152 715840
20200218165855253 0
20200218165855354 0
20200218165855455 0
20200218165855555 0
20200218165855656 0
20200218165855757 0
20200218165855838 715839
20200218165855959 0
20200218165856060 0
20200218165856141 0
20200218165856242 0
20200218165856363 0
20200218165856463 0
20200218165856544 0
20200218165856645 0
20200218165856766 0
20200218165856847 0
20200218165856968 0
20200218165857049 0
20200218165911062 5465214
