20200218163938.852,10.0.1.194,8003,10.0.1.192,58272,4,0.0-0.1,8948,715840
20200218163938.852,10.0.1.194,8003,10.0.1.192,58274,5,0.0-0.1,746840,59747200
20200218163938.852,10.0.1.194,8003,10.0.1.192,58280,6,0.0-0.1,35792,2863360
20200218163938.852,10.0.1.194,8003,10.0.1.192,58282,9,0.0-0.1,8948,715840
20200218163938.852,10.0.1.194,8003,10.0.1.192,58286,13,0.0-0.1,17896,1431680
20200218163938.852,10.0.1.194,8003,10.0.1.192,58288,8,0.0-0.1,1905924,152473920
20200218163938.872,10.0.1.194,8003,10.0.1.192,58276,7,0.0-0.1,17896,1431680
20200218163938.872,10.0.1.194,8003,10.0.1.192,58284,11,0.0-0.1,113416,9073280
20200218163938.872,10.0.1.194,8003,10.0.1.192,58290,10,0.0-0.1,0,0
20200218163938.913,10.0.1.194,8003,10.0.1.192,58278,12,0.0-0.1,0,0
20200218163938.913,10.0.1.194,0,10.0.1.192,0,-1,0.0-0.1,2855660,228452800
20200218163938.953,10.0.1.194,8003,10.0.1.192,58272,4,0.1-0.2,0,0
20200218163938.953,10.0.1.194,8003,10.0.1.192,58274,5,0.1-0.2,44740,3579200
20200218163938.953,10.0.1.194,8003,10.0.1.192,58276,7,0.1-0.2,17896,1431680
20200218163938.953,10.0.1.194,8003,10.0.1.192,58280,6,0.1-0.2,17896,1431680
20200218163938.953,10.0.1.194,8003,10.0.1.192,58282,9,0.1-0.2,17896,1431680
20200218163938.953,10.0.1.194,8003,10.0.1.192,58286,13,0.1-0.2,8948,715840
20200218163938.953,10.0.1.194,8003,10.0.1.192,58288,8,0.1-0.2,0,0
20200218163938.973,10.0.1.194,8003,10.0.1.192,58284,11,0.1-0.2,0,0
20200218163938.974,10.0.1.194,8003,10.0.1.192,58290,10,0.1-0.2,0,0
20200218163938.974,10.0.1.194,8003,10.0.1.192,58278,12,0.1-0.2,0,0
20200218163938.974,10.0.1.194,0,10.0.1.192,0,-1,0.1-0.2,107376,8590080
20200218163939.034,10.0.1.194,8003,10.0.1.192,58282,9,0.2-0.3,53688,4295039
20200218163939.034,10.0.1.194,8003,10.0.1.192,58284,11,0.2-0.3,0,0
20200218163939.034,10.0.1.194,8003,10.0.1.192,58286,13,0.2-0.3,134220,10737599
20200218163939.034,10.0.1.194,8003,10.0.1.192,58288,8,0.2-0.3,152116,12169279
20200218163939.034,10.0.1.194,8003,10.0.1.192,58290,10,0.2-0.3,0,0
20200218163939.034,10.0.1.194,8003,10.0.1.192,58278,12,0.2-0.3,0,0
20200218163939.054,10.0.1.194,8003,10.0.1.192,58274,5,0.2-0.3,1324304,105944319
20200218163939.075,10.0.1.194,8003,10.0.1.192,58272,4,0.2-0.3,0,0
20200218163939.075,10.0.1.194,8003,10.0.1.192,58276,7,0.2-0.3,554776,44382079
20200218163939.075,10.0.1.194,8003,10.0.1.192,58280,6,0.2-0.3,35792,2863359
20200218163939.075,10.0.1.194,0,10.0.1.192,0,-1,0.2-0.3,2254896,180391679
20200218163939.135,10.0.1.194,8003,10.0.1.192,58272,4,0.3-0.4,0,0
20200218163939.135,10.0.1.194,8003,10.0.1.192,58276,7,0.3-0.4,0,0
20200218163939.135,10.0.1.194,8003,10.0.1.192,58280,6,0.3-0.4,0,0
20200218163939.135,10.0.1.194,8003,10.0.1.192,58282,9,0.3-0.4,0,0
20200218163939.135,10.0.1.194,8003,10.0.1.192,58278,12,0.3-0.4,0,0
20200218163939.155,10.0.1.194,8003,10.0.1.192,58284,11,0.3-0.4,0,0
20200218163939.155,10.0.1.194,8003,10.0.1.192,58286,13,0.3-0.4,0,0
20200218163939.155,10.0.1.194,8003,10.0.1.192,58288,8,0.3-0.4,26844,2147520
20200218163939.155,10.0.1.194,8003,10.0.1.192,58290,10,0.3-0.4,0,0
20200218163939.176,10.0.1.194,8003,10.0.1.192,58274,5,0.3-0.4,0,0
20200218163939.176,10.0.1.194,0,10.0.1.192,0,-1,0.3-0.4,26844,2147520
20200218163939.236,10.0.1.194,8003,10.0.1.192,58274,5,0.4-0.5,0,0
20200218163939.236,10.0.1.194,8003,10.0.1.192,58276,7,0.4-0.5,8948,715840
20200218163939.236,10.0.1.194,8003,10.0.1.192,58282,9,0.4-0.5,313180,25054400
20200218163939.236,10.0.1.194,8003,10.0.1.192,58286,13,0.4-0.5,554776,44382080
20200218163939.256,10.0.1.194,8003,10.0.1.192,58272,4,0.4-0.5,0,0
20200218163939.256,10.0.1.194,8003,10.0.1.192,58284,11,0.4-0.5,0,0
20200218163939.256,10.0.1.194,8003,10.0.1.192,58288,8,0.4-0.5,0,0
20200218163939.257,10.0.1.194,8003,10.0.1.192,58278,12,0.4-0.5,0,0
20200218163939.277,10.0.1.194,8003,10.0.1.192,58280,6,0.4-0.5,35792,2863360
20200218163939.277,10.0.1.194,8003,10.0.1.192,58290,10,0.4-0.5,0,0
20200218163939.277,10.0.1.194,0,10.0.1.192,0,-1,0.4-0.5,912696,73015680
20200218163939.337,10.0.1.194,8003,10.0.1.192,58276,7,0.5-0.6,1431680,114534400
20200218163939.337,10.0.1.194,8003,10.0.1.192,58280,6,0.5-0.6,0,0
20200218163939.337,10.0.1.194,8003,10.0.1.192,58288,8,0.5-0.6,644256,51540480
20200218163939.358,10.0.1.194,8003,10.0.1.192,58272,4,0.5-0.6,0,0
20200218163939.358,10.0.1.194,8003,10.0.1.192,58274,5,0.5-0.6,0,0
20200218163939.358,10.0.1.194,8003,10.0.1.192,58282,9,0.5-0.6,0,0
20200218163939.358,10.0.1.194,8003,10.0.1.192,58286,13,0.5-0.6,80532,6442560
20200218163939.378,10.0.1.194,8003,10.0.1.192,58284,11,0.5-0.6,0,0
20200218163939.378,10.0.1.194,8003,10.0.1.192,58290,10,0.5-0.6,0,0
20200218163939.378,10.0.1.194,8003,10.0.1.192,58278,12,0.5-0.6,0,0
20200218163939.378,10.0.1.194,0,10.0.1.192,0,-1,0.5-0.6,2156468,172517440
20200218163939.438,10.0.1.194,8003,10.0.1.192,58280,6,0.6-0.7,107376,8590080
20200218163939.438,10.0.1.194,8003,10.0.1.192,58282,9,0.6-0.7,196856,15748480
20200218163939.438,10.0.1.194,8003,10.0.1.192,58284,11,0.6-0.7,450308,36024640
20200218163939.438,10.0.1.194,8003,10.0.1.192,58288,8,0.6-0.7,0,0
20200218163939.438,10.0.1.194,8003,10.0.1.192,58278,12,0.6-0.7,1190084,95206720
20200218163939.459,10.0.1.194,8003,10.0.1.192,58272,4,0.6-0.7,187908,15032640
20200218163939.459,10.0.1.194,8003,10.0.1.192,58274,5,0.6-0.7,0,0
20200218163939.459,10.0.1.194,8003,10.0.1.192,58276,7,0.6-0.7,62636,5010880
20200218163939.459,10.0.1.194,8003,10.0.1.192,58286,13,0.6-0.7,26844,2147520
20200218163939.459,10.0.1.194,8003,10.0.1.192,58290,10,0.6-0.7,62636,5010880
20200218163939.459,10.0.1.194,0,10.0.1.192,0,-1,0.6-0.7,2284648,182771840
20200218163939.539,10.0.1.194,8003,10.0.1.192,58280,6,0.7-0.8,0,0
20200218163939.560,10.0.1.194,8003,10.0.1.192,58276,7,0.7-0.8,0,0
20200218163939.560,10.0.1.194,8003,10.0.1.192,58282,9,0.7-0.8,53688,4295039
20200218163939.560,10.0.1.194,8003,10.0.1.192,58284,11,0.7-0.8,178960,14316799
20200218163939.560,10.0.1.194,8003,10.0.1.192,58288,8,0.7-0.8,0,0
20200218163939.560,10.0.1.194,8003,10.0.1.192,58278,12,0.7-0.8,903748,72299839
20200218163939.580,10.0.1.194,8003,10.0.1.192,58272,4,0.7-0.8,0,0
20200218163939.580,10.0.1.194,8003,10.0.1.192,58274,5,0.7-0.8,0,0
