20200218132407.845,10.0.1.194,8003,10.0.1.192,57596,4,0.0-0.1,545828,43666240
20200218132407.845,10.0.1.194,8003,10.0.1.192,57608,15,0.0-0.1,1386940,110955200
20200218132407.865,10.0.1.194,8003,10.0.1.192,57598,5,0.0-0.1,259492,20759360
20200218132407.865,10.0.1.194,8003,10.0.1.192,57600,6,0.0-0.1,724788,57983040
20200218132407.865,10.0.1.194,8003,10.0.1.192,57602,9,0.0-0.1,894800,71584000
20200218132407.865,10.0.1.194,8003,10.0.1.192,57606,13,0.0-0.1,1619588,129567040
20200218132407.865,10.0.1.194,8003,10.0.1.192,57604,10,0.0-0.1,778476,62278080
20200218132407.865,10.0.1.194,8003,10.0.1.192,57614,7,0.0-0.1,17896,1431680
20200218132407.865,10.0.1.194,8003,10.0.1.192,57610,17,0.0-0.1,921644,73731520
20200218132407.865,10.0.1.194,8003,10.0.1.192,57612,18,0.0-0.1,1118500,89480000
20200218132407.865,10.0.1.194,0,10.0.1.192,0,-1,0.0-0.1,8267952,661436160
20200218132407.946,10.0.1.194,8003,10.0.1.192,57614,7,0.1-0.2,8948,715840
20200218132407.946,10.0.1.194,8003,10.0.1.192,57612,18,0.1-0.2,429504,34360320
20200218132407.966,10.0.1.194,8003,10.0.1.192,57596,4,0.1-0.2,599516,47961280
20200218132407.966,10.0.1.194,8003,10.0.1.192,57598,5,0.1-0.2,0,0
20200218132407.966,10.0.1.194,8003,10.0.1.192,57600,6,0.1-0.2,0,0
20200218132407.966,10.0.1.194,8003,10.0.1.192,57602,9,0.1-0.2,0,0
20200218132407.966,10.0.1.194,8003,10.0.1.192,57608,15,0.1-0.2,0,0
20200218132407.966,10.0.1.194,8003,10.0.1.192,57610,17,0.1-0.2,0,0
20200218132407.986,10.0.1.194,8003,10.0.1.192,57606,13,0.1-0.2,0,0
20200218132407.986,10.0.1.194,8003,10.0.1.192,57604,10,0.1-0.2,0,0
20200218132407.986,10.0.1.194,0,10.0.1.192,0,-1,0.1-0.2,1037968,83037440
20200218132408.047,10.0.1.194,8003,10.0.1.192,57596,4,0.2-0.3,375816,30065279
20200218132408.047,10.0.1.194,8003,10.0.1.192,57606,13,0.2-0.3,53688,4295039
20200218132408.047,10.0.1.194,8003,10.0.1.192,57604,10,0.2-0.3,420556,33644479
20200218132408.067,10.0.1.194,8003,10.0.1.192,57602,9,0.2-0.3,447400,35791999
20200218132408.067,10.0.1.194,8003,10.0.1.192,57612,18,0.2-0.3,89480,7158399
20200218132408.087,10.0.1.194,8003,10.0.1.192,57598,5,0.2-0.3,340024,27201919
20200218132408.087,10.0.1.194,8003,10.0.1.192,57600,6,0.2-0.3,0,0
20200218132408.087,10.0.1.194,8003,10.0.1.192,57608,15,0.2-0.3,322128,25770239
20200218132408.087,10.0.1.194,8003,10.0.1.192,57614,7,0.2-0.3,304232,24338559
20200218132408.087,10.0.1.194,8003,10.0.1.192,57610,17,0.2-0.3,62636,5010879
20200218132408.087,10.0.1.194,0,10.0.1.192,0,-1,0.2-0.3,2415960,193276799
20200218132408.148,10.0.1.194,8003,10.0.1.192,57598,5,0.3-0.4,0,0
20200218132408.148,10.0.1.194,8003,10.0.1.192,57600,6,0.3-0.4,0,0
20200218132408.148,10.0.1.194,8003,10.0.1.192,57606,13,0.3-0.4,823216,65857280
20200218132408.148,10.0.1.194,8003,10.0.1.192,57604,10,0.3-0.4,1413784,113102720
