20200218132407.693,10.0.2.194,8002,10.0.2.189,36430,4,0.0-0.1,1270616,101649280
20200218132407.694,10.0.2.194,8002,10.0.2.189,36432,5,0.0-0.1,1264556,101164480
20200218132407.694,10.0.2.194,8002,10.0.2.189,36434,7,0.0-0.1,1252720,100217600
20200218132407.694,10.0.2.194,8002,10.0.2.189,36436,6,0.0-0.1,1264556,101164480
20200218132407.694,10.0.2.194,8002,10.0.2.189,36438,8,0.0-0.1,1270616,101649280
20200218132407.694,10.0.2.194,8002,10.0.2.189,36440,9,0.0-0.1,1288512,103080960
20200218132407.694,10.0.2.194,8002,10.0.2.189,36442,11,0.0-0.1,1270616,101649280
20200218132407.694,10.0.2.194,8002,10.0.2.189,36448,17,0.0-0.1,1279564,102365120
20200218132407.694,10.0.2.194,8002,10.0.2.189,36444,12,0.0-0.1,1270616,101649280
20200218132407.694,10.0.2.194,8002,10.0.2.189,36446,14,0.0-0.1,1270616,101649280
20200218132407.694,10.0.2.194,0,10.0.2.189,0,-1,0.0-0.1,12702988,1016239040
20200218132407.795,10.0.2.194,8002,10.0.2.189,36430,4,0.1-0.2,581620,46529600
20200218132407.795,10.0.2.194,8002,10.0.2.189,36440,9,0.1-0.2,563724,45097920
20200218132407.795,10.0.2.194,8002,10.0.2.189,36442,11,0.1-0.2,563724,45097920
20200218132407.795,10.0.2.194,8002,10.0.2.189,36448,17,0.1-0.2,572672,45813760
20200218132407.795,10.0.2.194,8002,10.0.2.189,36446,14,0.1-0.2,563724,45097920
20200218132407.835,10.0.2.194,8002,10.0.2.189,36444,12,0.1-0.2,611352,48908160
20200218132407.855,10.0.2.194,8002,10.0.2.189,36432,5,0.1-0.2,560836,44866880
20200218132407.855,10.0.2.194,8002,10.0.2.189,36434,7,0.1-0.2,572672,45813760
20200218132407.855,10.0.2.194,8002,10.0.2.189,36436,6,0.1-0.2,560836,44866880
20200218132407.855,10.0.2.194,8002,10.0.2.189,36438,8,0.1-0.2,554776,44382080
20200218132407.855,10.0.2.194,0,10.0.2.189,0,-1,0.1-0.2,5705936,456474880
20200218132407.896,10.0.2.194,8002,10.0.2.189,36430,4,0.2-0.3,1360096,108807680
20200218132407.896,10.0.2.194,8002,10.0.2.189,36434,7,0.2-0.3,0,0
20200218132407.896,10.0.2.194,8002,10.0.2.189,36436,6,0.2-0.3,0,0
20200218132407.896,10.0.2.194,8002,10.0.2.189,36438,8,0.2-0.3,0,0
20200218132407.916,10.0.2.194,8002,10.0.2.189,36432,5,0.2-0.3,0,0
20200218132407.916,10.0.2.194,8002,10.0.2.189,36440,9,0.2-0.3,0,0
20200218132407.916,10.0.2.194,8002,10.0.2.189,36442,11,0.2-0.3,0,0
20200218132407.916,10.0.2.194,8002,10.0.2.189,36448,17,0.2-0.3,0,0
20200218132407.916,10.0.2.194,8002,10.0.2.189,36446,14,0.2-0.3,0,0
20200218132407.956,10.0.2.194,8002,10.0.2.189,36444,12,0.2-0.3,0,0
20200218132407.956,10.0.2.194,0,10.0.2.189,0,-1,0.2-0.3,1360096,108807680
20200218132407.996,10.0.2.194,8002,10.0.2.189,36448,17,0.3-0.4,17896,1431679
20200218132407.996,10.0.2.194,8002,10.0.2.189,36444,12,0.3-0.4,50800,4063999
20200218132408.017,10.0.2.194,8002,10.0.2.189,36430,4,0.3-0.4,8948,715839
20200218132408.017,10.0.2.194,8002,10.0.2.189,36432,5,0.3-0.4,0,0
20200218132408.017,10.0.2.194,8002,10.0.2.189,36440,9,0.3-0.4,0,0
20200218132408.017,10.0.2.194,8002,10.0.2.189,36442,11,0.3-0.4,44740,3579199
20200218132408.017,10.0.2.194,8002,10.0.2.189,36446,14,0.3-0.4,0,0
